Order_Unique_ID,Payment_Unique_ID,Payment_Sequential,Payment_Type,Payment_Installments,Payment_Value,Check_Date,Card_Type,Card_Num,Transaction_Log_ID,Transaction_User_ID,Transaction_Status
220425173,502889224,2,voucher,1,25,19-Nov-19,jcb,6286-0939-7352-4180,5CcSQqUa,FR38 2241 6388 21VP RQKO 6SSZ Z11,Cancelled
550979507,100949363,1,credit_card,2,162.1,20-Nov-19,jcb,5967-3348-4921-6530,SMvHcb3oMTjv,NO91 0539 6506 684,Cancelled
174832799,387233319,1,credit_card,1,57.11,30-Nov-19,jcb,5089-4564-4331-2130,Ro2YHrUJLJ,BH74 BVIS OR3I 3EUE HIJH YN,Completed
986539216,795703627,1,credit_card,1,154.87,30-Nov-19,mastercard,4617-6430-7946-8010,Yyr7Lgv,HR23 5039 0154 1485 1498 2,Completed
120837673,666953443,1,credit_card,4,236.81,02-Dec-19,maestro,5533-1824-4700-5150,2QxZqBFy,CZ23 6232 6114 0405 5805 4530,Cancelled
807814236,496100928,1,credit_card,1,102.53,05-Dec-19,americanexpress,5691-9326-0437-6920,vKXqw2sRxVQt,IT56 Y022 6566 7960 95C9 O1B1 ROC,Void
529678053,747978248,1,credit_card,3,65.1,09-Dec-19,visa-electron,6664-8344-1940-9280,vAiTABx,EE92 3846 3535 6876 6458,Void
349484616,297617438,1,boleto,1,93.64,11-Dec-19,china-unionpay,6688-0206-3777-7040,24YMAqKHt5,FR20 6031 3811 34KL SQ9X XT1S G49,Cancelled
328675217,651090358,1,boleto,1,64.09,12-Dec-19,jcb,6233-8758-8736-4710,orEKQp5CRfD,CY30 8369 1893 JYGC DSQV WNK9 FHNM,Completed
851921515,371569019,1,credit_card,5,279.4,13-Dec-19,jcb,6304-5580-1444-0840,SxZ7svi,BG10 VTXR 9050 23FI L8MP 92,Void
428481355,335280556,1,credit_card,5,205.43,13-Dec-19,jcb,5559-3246-9661-9930,AkwvbK,PL87 9689 5298 5615 8908 0405 2035,Void
791254137,482118523,1,credit_card,4,89.57,21-Dec-19,diners-club-carte-blanche,5538-6000-2809-9010,msYK5V2,FR85 3290 2737 327L N5TZ NWGJ B16,Void
888233898,924650348,1,boleto,1,75.07,22-Dec-19,maestro,6314-5826-7461-2090,P0DIHg,RS68 7147 5122 9351 5919 49,Completed
435557311,445560584,1,credit_card,4,63.23,23-Dec-19,visa,4771-2239-3085-9010,uMrTmj,DO46 QS3F 1171 8358 5697 9444 6602,Cancelled
414600780,722433302,1,credit_card,1,0.52,27-Dec-19,maestro,6239-3669-8399-1080,rMAVjCwy,GB90 FUQZ 0441 2950 1881 00,Void
8694660,861619157,1,credit_card,10,231.27,28-Dec-19,jcb,6664-3381-3928-0010,WRtXRTv584,BE16 6236 1283 6172,Completed
438140345,711399996,1,boleto,1,41.69,05-Jan-20,switch,4896-0058-2252-2160,sULYwBg5S1I,FR98 2418 7902 67N6 S1ER 7JVJ D42,Cancelled
293348670,659997775,1,credit_card,4,69.41,07-Jan-20,mastercard,6589-8463-9510-6300,nxFxAV,IS79 4793 8953 5116 5251 1286 55,Cancelled
625285768,400898191,1,credit_card,1,72.75,10-Jan-20,china-unionpay,6249-7786-4842-8800,aKXhhsmrMT,MC59 8558 0245 56TS SXZ0 6OVP J74,Completed
940358280,679777616,1,credit_card,2,24.29,10-Jan-20,mastercard,5864-2423-7157-4930,DyEDyeU,FR12 7738 2389 31KY T4CK 88ME M32,Cancelled
128412732,629958837,1,credit_card,5,88.49,10-Jan-20,laser,6198-6734-0310-8570,E9tyEsU,RS87 7440 5370 2295 0464 35,Void
696190081,486556672,1,credit_card,7,71.66,12-Jan-20,laser,4963-3751-5108-6010,ukIop0hfyVPz,GL66 7512 1570 3013 59,Cancelled
146778752,346176836,1,credit_card,2,80.81,21-Jan-20,jcb,6098-2132-3550-1650,BkQ3CS,BR26 6489 9902 9343 6126 3828 261C W,Void
986968379,913300855,1,credit_card,2,132.82,22-Jan-20,china-unionpay,6262-3887-9706-4150,VZTHvuXA,CR56 2845 8847 1047 0439 6,Completed
31691597,256535885,1,credit_card,7,394.07,22-Jan-20,mastercard,4580-9619-2815-3960,Zuyd5E,RS72 3360 1345 5813 3957 39,Void
285533393,998745241,1,credit_card,2,165.5,24-Jan-20,laser,5915-9389-0092-7090,bTGnIbmxa,MU06 PRYM 8594 0605 4685 2068 711R IA,Completed
920890810,351357788,1,credit_card,2,98.47,27-Jan-20,diners-club-enroute,5701-9296-3821-7320,SX7vEIXnQ4Ph,NO79 2383 6496 445,Cancelled
285082068,701737218,1,credit_card,2,49.77,28-Jan-20,visa-electron,5020-5857-6701-4950,SC20WC,NL30 LQFX 3641 9474 00,Cancelled
88779673,375561675,1,credit_card,8,180.91,30-Jan-20,visa-electron,5168-7908-7505-5630,xaXAD9P,CH11 4793 3GRC 4K12 49VT 5,Cancelled
882939321,987236939,1,credit_card,4,40.63,31-Jan-20,jcb,4752-3358-8796-7150,6AGRbZ7oGBF,IT27 G608 7184 633N VQ31 8XLB GW2,Cancelled
323820303,857978592,1,debit_card,1,71.63,01-Feb-20,china-unionpay,6070-2490-3253-1910,NRTm0wtCNJ6,TR02 4434 1OTO SCRB D8KR THS6 FF,Void
325214163,765939205,1,credit_card,5,262.94,01-Feb-20,americanexpress,5713-9702-1139-5220,jIK8c1TEq,GL23 9379 0718 7823 83,Void
458354842,978683709,1,credit_card,3,62.22,01-Feb-20,maestro,5738-6615-3035-9090,XW59rsxjudh,GL14 5227 2683 7187 62,Completed
651231223,138869254,1,credit_card,5,311.57,03-Feb-20,jcb,6711-2816-2226-3690,348SNGxX6G,PL56 3781 8041 6286 4261 0552 1520,Completed
792835041,706061069,1,debit_card,1,93.22,03-Feb-20,americanexpress,6206-2141-7360-8720,4op7q9Wqi,FR40 6158 8514 18JA KHBP VJPI O17,Completed
708128889,961842573,1,boleto,1,100.21,04-Feb-20,bankcard,5961-5980-4951-1440,uHYbFQrAPhD,GT64 DSHK D0GM WYRI J0UO 1DSB AZQH,Completed
150142624,850549826,1,credit_card,4,125.43,04-Feb-20,jcb,5904-6154-2149-6510,1hE5QYxSDoD,KZ35 690O MJ9Z FWAB YOGP,Void
96249905,726180205,1,boleto,1,80.55,06-Feb-20,jcb,5411-3540-4662-9560,OrxqaV,FR91 4297 6676 27VC XYJC J5IL D17,Cancelled
514087206,649249403,1,credit_card,2,373.44,06-Feb-20,diners-club-carte-blanche,5014-6193-7969-8000,cs06LK2jhegj,IT77 M281 6422 862K GUVM FOQS K9K,Completed
911606110,796698059,1,credit_card,3,62.31,12-Feb-20,jcb,5975-6691-4533-1760,fAdKBupZ,PL72 3146 6345 9610 0653 9130 4772,Completed
46653401,220010710,1,debit_card,1,36.35,14-Feb-20,maestro,6375-2802-4969-2980,lCj919,FR39 0275 2082 31X3 D0IS WZRP S59,Cancelled
98383446,68711176,1,credit_card,2,29.38,17-Feb-20,visa-electron,6536-8147-5000-1630,ocxq7Kv5jk5,VG64 KFDP 2002 1530 9118 5305,Completed
759118577,467024523,1,credit_card,10,102.47,20-Feb-20,visa-electron,5234-9351-1244-5140,bBheI2iH8uo3,FR23 6551 6115 77CO 6KVG H5UJ G97,Cancelled
525502624,278466513,1,credit_card,3,130,23-Feb-20,mastercard,6615-7375-7372-8020,SAfEgoPP,AT58 6291 8911 6511 5775,Void
527586450,827369926,1,credit_card,5,69.13,24-Feb-20,visa-electron,5053-9619-3968-2770,no6i4JTTxxK,HU27 5756 4479 7893 3148 0919 9391,Completed
6637285,227187405,1,credit_card,1,86.24,25-Feb-20,jcb,5147-2240-7183-1450,Yl5nDWEGi8D,BE60 4210 3082 7989,Cancelled
211985025,37671370,1,credit_card,1,74.29,02-Mar-20,mastercard,4918-3404-6332-4070,B73OA2Yc,MK85 6816 WZKA AP2G V49,Cancelled
358512001,406271397,1,credit_card,7,70.72,02-Mar-20,jcb,5489-7321-7353-2650,U75duE,DE62 8407 3291 7388 1043 47,Completed
907345138,121698400,1,credit_card,3,199,02-Mar-20,mastercard,6046-5682-7345-6990,3X4ntHa,GE92 NJ47 8017 2218 9026 30,Cancelled
243248696,682351309,1,credit_card,3,340.47,02-Mar-20,jcb,6636-8930-0628-3560,6Lwk1uCp,HU17 6534 8254 4665 2127 3746 7419,Completed
185372562,493265706,1,credit_card,4,48.74,06-Mar-20,jcb,5100-3550-9232-6750,SJ9yB4ZXN,IS66 5680 2334 2908 1064 1491 19,Cancelled
488404105,794727524,1,credit_card,2,28.08,11-Mar-20,mastercard,6668-9491-7999-7500,8M62hB6,LU15 081S 589V XCHS 9N18,Void
759768553,926787978,1,voucher,1,59.9,18-Mar-20,jcb,5130-6562-6124-8910,lt465fz5DWB,PL08 2084 7517 1593 3198 7435 0556,Cancelled
808449400,966587059,1,credit_card,1,166.29,20-Mar-20,mastercard,6290-3349-0355-3170,QZ8hZn,SI23 5665 9599 2776 359,Void
799719091,474434749,1,boleto,1,51.1,21-Mar-20,jcb,6350-6099-8221-4840,5CjSIst3Q7gC,RO94 QTOY YVLN 7GVE 7PSW 5BBC,Void
686586356,935745027,1,credit_card,1,67.83,21-Mar-20,jcb,6758-1583-8054-4930,IqKxceIeFC8,LI29 4866 8LN1 5FGK XZCM R,Void
401153411,564283438,1,credit_card,3,164.35,22-Mar-20,mastercard,6295-9476-6081-5350,NZwoVccKBrt,BG81 LSZO 8167 31GG G6A8 NM,Void
361485259,618278360,1,boleto,1,79.09,22-Mar-20,visa-electron,5509-7816-6184-7350,OHzUChJyJbYZ,IS20 1066 4066 0932 7320 6394 03,Completed
94149301,253687482,1,boleto,1,93.69,24-Mar-20,mastercard,5013-9463-4722-6330,myCqYQ9P4Z,PS10 SASK CV4A BYZO AFUA QPU2 TSU1 S,Completed
817259215,283651275,1,credit_card,2,59.82,24-Mar-20,bankcard,5547-3443-7612-7840,HqEEZvO,IE36 PHSW 4179 6739 7576 68,Cancelled
78010039,283075957,1,credit_card,3,159.03,25-Mar-20,bankcard,5965-9577-7150-7500,vDUBn5T1W,TN11 8539 8410 4877 0523 9590,Completed
277944010,320492547,1,credit_card,9,92.57,25-Mar-20,jcb,6100-6106-0504-3010,8CmL8RaBhQ4j,TN46 2830 5221 7213 0742 7783,Cancelled
13788117,588603618,1,credit_card,4,42.77,26-Mar-20,jcb,5168-2971-5174-0960,Gi8N2HTB2x,PK59 AXNO HCN3 UPPV 6BP5 CLXH,Cancelled
943519543,157707703,1,credit_card,8,453.74,27-Mar-20,maestro,4917-4143-2587-4410,XBrP7lOAbS,GT13 BMYW IKDX 4VAL P21E SKUH NEBL,Void
87409113,165192763,1,credit_card,3,234.08,27-Mar-20,maestro,5880-2372-1567-4500,hdimnRiP6U,TN25 1758 0466 4451 6860 8257,Cancelled
15132918,883693493,1,credit_card,2,67.62,27-Mar-20,jcb,6175-1697-9994-0770,YsZ7IVDWL,ME86 7181 2040 5675 5171 94,Cancelled
747475100,117533928,1,credit_card,1,19.33,29-Mar-20,china-unionpay,5533-0756-9280-7130,sSlhTUKQ9dt,FI18 3547 7147 9603 60,Void
147095612,186059465,1,credit_card,3,143.18,30-Mar-20,maestro,4619-8417-0981-1000,vnuEV6s,DO68 7KH3 6312 8820 7679 9005 3190,Void
33010585,51649772,1,credit_card,4,112.83,30-Mar-20,jcb,4970-9684-5202-7630,AC3vexZKD,FR59 8686 6819 010I U15H X2G3 Z38,Completed
860701937,768237750,1,boleto,1,85.92,31-Mar-20,switch,6590-0517-6377-2580,lVQ1Zo2rM,GI88 RKZR KIWC YQNP WUP3 BWN,Void
199129109,316941064,1,credit_card,4,102.05,01-Apr-20,switch,6135-6451-6774-1380,yzbBCh,GI34 EULU 20TT XZDY Q8ZD L0Z,Cancelled
381740334,986351898,1,credit_card,3,134.12,02-Apr-20,china-unionpay,4655-2546-2694-1030,rZkEWuQ,IE40 VWFS 5969 6874 1582 73,Cancelled
734262706,530107938,1,credit_card,1,112.13,02-Apr-20,jcb,5227-5399-6237-2610,XyQ9qr,FI88 5960 6318 2339 10,Completed
914989475,970102276,1,credit_card,1,70.75,03-Apr-20,maestro,5148-9002-4908-2680,Nbaw1j7IbUW,ME36 2574 7108 5966 6418 76,Completed
497722328,552765025,1,credit_card,7,77.6,03-Apr-20,jcb,5679-4765-1254-0350,5xhnFJeSJ6x1,GL84 5498 3307 8088 19,Cancelled
379025370,864962382,1,credit_card,1,197.04,05-Apr-20,jcb,5927-8759-8701-3650,2hTKgIQZ2FX,CR81 5603 5102 7359 3709 0,Completed
797556410,699049279,1,credit_card,1,93.18,05-Apr-20,mastercard,5629-7540-3404-2530,o5wAHY2WA,IS42 8283 2326 3994 1394 7062 92,Cancelled
141106629,912387618,1,boleto,1,44.72,06-Apr-20,jcb,6352-9430-4767-9880,Ea1tULP,VG57 WFYK 5577 5171 5537 6681,Void
950013227,831762668,1,credit_card,1,26.38,07-Apr-20,maestro,6361-1638-3207-7860,EJOQEgTExJ,LI90 9491 8IHB RHGM ZWUN C,Completed
393648854,766475613,1,debit_card,1,149.14,10-Apr-20,instapayment,5359-1147-5557-9780,MLGKraSV,BG06 IOHU 1738 64Y0 QIHC WT,Cancelled
294022410,560127424,1,credit_card,4,106.32,11-Apr-20,mastercard,6501-8222-9935-5290,mOdC8Huz,IL24 0674 9802 0982 9900 173,Cancelled
788532556,310846123,1,credit_card,8,246.96,14-Apr-20,jcb,4827-8011-0224-7180,WDJdS5Zl,AL23 4262 9615 UH4Y YPUE GEPI WEXE,Completed
10343106,743962238,1,credit_card,1,22.29,15-Apr-20,visa-electron,4604-9904-9767-3550,7kWgcJvVn83,FR46 8484 0802 18E8 HQ6F OGI7 199,Cancelled
460590552,199510105,1,credit_card,3,57.48,16-Apr-20,jcb,5857-4053-1554-3670,WIyD0Wj,GB42 ZBEB 5206 5476 5563 02,Void
134472720,130631413,1,credit_card,4,105.28,17-Apr-20,jcb,5029-7832-5316-3050,pq7zctD2,PL17 4244 4163 5087 3670 6295 0765,Cancelled
308911443,215423983,1,credit_card,8,203.54,17-Apr-20,jcb,6693-8163-1372-1830,y974M1jtwz,BH72 NZKS IHFB 8R53 WEAG KQ,Completed
162415474,249712137,1,credit_card,2,330.4,18-Apr-20,jcb,6491-2219-9939-8800,rJVldPcELTz,FR65 5227 9346 70XF LAPL DZ9B T98,Completed
753712247,374289194,1,boleto,1,108.68,20-Apr-20,switch,6389-3199-4639-1750,6D6Nf3E7AU,GB14 QMCH 0945 9285 3610 51,Cancelled
569886331,976110353,1,boleto,1,415.93,28-Apr-20,jcb,5671-0814-5460-1000,EaDMReB4b4,IL03 3810 6866 7565 0994 950,Cancelled
834839058,168283057,1,credit_card,10,314.21,01-May-20,diners-club-enroute,5788-4776-7815-4770,jBJeokxwB,FR61 4501 0685 75RH HEAX AA6M I96,Completed
426341687,402467140,1,credit_card,1,206.08,03-May-20,china-unionpay,5670-9692-2497-0260,cmo2Mwyv8O,AZ63 BUJU OMPK UFZ6 AXGJ QBZN N44J,Void
13831442,411800475,1,credit_card,1,27.7,07-May-20,jcb,5689-4861-1775-0870,KZQPVQ4hX,MK84 758U NKUK MRIM T57,Void
486366737,455120042,1,boleto,1,19.48,09-May-20,jcb,5825-1091-8160-0570,SFvFhJSlbA7,MD27 PVSB CVQZ E5AV XEYB FIMV,Void
99717847,192348548,1,credit_card,2,121.09,09-May-20,jcb,5325-0896-7993-2290,WzT0ErWQFbDg,DK74 5584 4050 3953 24,Completed
98330225,386241825,1,credit_card,1,206.76,14-May-20,jcb,5262-8760-0995-1520,md2951El,AD23 7566 1750 PEEN VDE9 Y7XQ,Completed
323981089,896178132,1,credit_card,1,142.21,16-May-20,maestro,5533-1440-4408-6630,iPA7RUAqhqAg,FI53 9922 7992 4707 95,Completed
2511833,366182363,1,boleto,1,73.34,17-May-20,china-unionpay,5426-8269-2624-0990,NWw8N8Wq6m8,SK56 4373 8882 2162 9141 2999,Cancelled
851601690,832257539,1,credit_card,1,72.62,17-May-20,jcb,5619-6437-7895-4950,pTc7gfYtrDYd,AD88 8456 8814 AEZQ XOHZ 34N2,Cancelled
426980186,405946799,1,credit_card,1,86.24,29-May-20,jcb,5941-8046-1477-6800,YvatK2,IL60 5590 3047 7444 8453 116,Void
25177035,934625815,1,boleto,1,230.1,29-May-20,jcb,6515-7617-9488-0010,PDiSk4Z,IS45 4550 6405 1463 7447 0118 23,Void
906974947,212442609,1,boleto,1,206.14,03-Jun-20,jcb,5577-7264-6961-9900,kfb7Hdpo5l6v,DE87 6146 5442 5925 5822 07,Void
543014247,636044031,1,boleto,1,212.73,05-Jun-20,jcb,5950-0919-9322-4000,cb2R1C,FR77 2285 2852 118E UDSJ P146 Z09,Void
360067214,968763729,1,credit_card,1,94.82,06-Jun-20,jcb,4643-4453-3500-7860,oN4WhJv,LI12 7601 43ER 2GIE SP0M W,Cancelled
537557947,112601943,1,boleto,1,126.44,06-Jun-20,jcb,5484-6102-4910-0760,2Kdtu9Hvi,CY72 7072 3331 ZXUG XEP5 MFLM J7AF,Completed
356525939,531084792,2,voucher,1,140.08,12-Jun-20,bankcard,5016-2884-4601-8120,j27ni9IT,MR91 6623 5536 8244 3036 9419 658,Completed
641531323,972650923,1,credit_card,1,68.87,12-Jun-20,instapayment,5270-2825-9638-4500,adsaWJZ,SI54 4304 3175 6930 931,Cancelled
49734591,518871897,1,credit_card,2,87.58,15-Jun-20,jcb,5008-4987-0047-8130,UfzICPXc3,FR10 8815 9112 87CZ UUK2 TCJO V08,Completed
97034350,409999925,1,credit_card,10,305.19,17-Jun-20,instapayment,5673-8084-9142-4250,HA9qIdf69f,FR76 1277 9239 18X2 IHRY BH8E J12,Cancelled
510332732,211827156,1,credit_card,5,161.88,18-Jun-20,jcb,5634-2101-1719-1660,VrbdM47cL,LT09 4241 9820 5436 0838,Completed
8806447,437586177,1,debit_card,1,88.08,20-Jun-20,diners-club-carte-blanche,5923-6800-1518-8990,1bBn0wrj,FR83 0399 8546 01PQ YVGT QHHZ U14,Cancelled
510237692,995513220,1,credit_card,3,92.5,21-Jun-20,diners-club-enroute,5860-4879-1218-8800,H9G7so,LI40 6391 1RHO LPKU IYF8 W,Cancelled
41476170,833071700,1,credit_card,1,43,24-Jun-20,switch,6183-8460-0520-1550,NPBArhot,PL73 0187 4908 0587 5485 4304 6229,Cancelled
757408274,882266984,1,credit_card,2,116.36,28-Jun-20,jcb,5097-9092-0013-2270,n0naRW,NO80 0142 5165 765,Cancelled
925648105,981637181,1,boleto,1,64.48,01-Jul-20,mastercard,5975-1356-7650-3460,f20ZtuS,RO76 JPNQ BBUM XDUC 2A0H KA5I,Completed
520246244,302415984,1,boleto,1,37.69,05-Jul-20,bankcard,4708-3256-8436-0330,DFrtOm,BH22 PAMW FK7O IWR4 5NFQ HG,Completed
359430495,496927057,1,credit_card,2,150.52,11-Jul-20,jcb,5937-7147-2848-5420,Ro9zcUtQfbX,GR60 0511 961W E5EN MEIU X6ZB 9XO,Cancelled
138411244,642164997,1,credit_card,6,314.3,11-Jul-20,mastercard,5283-8410-6424-6050,47pGCVgC,FR24 2970 8438 75LZ HIAD DINE 688,Cancelled
485072100,173433265,1,credit_card,8,396.35,12-Jul-20,switch,4660-2361-6363-8260,0bQ4Q07,IT63 L058 2386 375G SING G46Y ANO,Cancelled
242730086,876115394,2,debit_card,1,98.33,13-Jul-20,instapayment,5332-4174-0548-5280,1sLaLphDDRJ,GB92 GRMO 3747 2618 8187 52,Void
775142792,894106726,1,credit_card,1,120.92,16-Jul-20,diners-club-international,6765-9104-6151-9210,X4oPLZijfa3,LB43 4624 FSGN 6BLK SFFM ERBU 5MN4,Completed
796524093,958902224,1,credit_card,1,76.17,18-Jul-20,diners-club-us-ca,5988-8849-2695-9740,8hNSPmkO,SA79 76VX ZNLB UYOA BQ6X 4HO4,Completed
47977134,138148134,1,credit_card,1,104.43,18-Jul-20,switch,4858-9902-7732-2320,hFVhDVVz1y,SI81 3845 8460 2811 712,Void
502663087,416569792,1,credit_card,1,105.94,20-Jul-20,diners-club-enroute,5578-6269-1308-0980,YRd5kEv,GR27 0971 177B YQPJ G2LH IHQ1 ABD,Void
939964397,772249261,1,credit_card,3,110.04,20-Jul-20,jcb,6149-8357-9939-8240,CUj6p5EEi,LI86 3145 0GRW 4ZTD D2I9 S,Cancelled
227560971,980131343,1,boleto,1,730.95,20-Jul-20,jcb,6707-3542-4199-6180,L3YUIXlaxFwh,FR23 0294 4828 81PY GZMU VVBW O70,Completed
359938774,291329728,1,credit_card,4,128.77,22-Jul-20,jcb,5365-6158-4127-7860,jolajToVzzJp,BA49 5577 0916 9034 4491,Cancelled
117222188,602658648,1,credit_card,8,82.1,29-Jul-20,diners-club-enroute,5614-3451-9229-7060,8hVTQ8DANXeQ,SK10 7079 0441 8570 2010 2959,Void
317517659,100865266,1,boleto,1,53.39,30-Jul-20,mastercard,5788-0111-0010-4190,ds7pt2,BR52 2872 4844 6635 6570 1076 854R O,Completed
330724735,865910044,1,credit_card,3,61.79,31-Jul-20,maestro,6351-2089-8695-4090,qpGazu1Ystj,FR18 5931 0940 00VF FQJK H2E1 T98,Completed
574918016,440421613,1,boleto,1,86.83,01-Aug-20,switch,6543-7135-3762-3520,9RWdxSwB7W,SM94 M213 8055 691F T5D1 L6VR FQH,Completed
377234939,386206587,1,credit_card,1,45.3,02-Aug-20,jcb,6462-6971-9614-1780,YongjcLb8p,GT21 4O4F BWVJ GA93 X80W ONSK DDBS,Void
965314087,968975425,1,credit_card,1,25.5,03-Aug-20,bankcard,6357-6330-0168-9910,z93oHrYG,FR67 4865 1645 619F I3ZQ YW3K A77,Completed
465206221,388262580,2,voucher,1,103.79,03-Aug-20,bankcard,6521-4416-2870-4730,H1oXhCAsL7VT,DE74 0225 5453 0982 5498 02,Void
394111015,73491288,1,credit_card,6,114.28,04-Aug-20,jcb,5077-6838-8262-6160,MZnaC2kR978,AZ33 HORS 1TII K5L0 1TOG FECV Q5RM,Void
835426094,22772557,1,credit_card,2,57.78,06-Aug-20,bankcard,4936-5943-7290-6200,th0gKsS1xz,HU60 8983 3707 1306 8843 7293 8139,Void
840859336,86914410,1,credit_card,1,124.15,12-Aug-20,bankcard,4945-1884-1877-4320,5VOe038yhhL,BE40 3595 8286 8709,Completed
887435196,50685871,1,credit_card,3,64.1,14-Aug-20,mastercard,5678-6026-8810-4030,rttAM4Mm9,DO51 SBCB 7589 9051 6931 6562 3111,Cancelled
17973074,545146069,1,credit_card,10,179.92,16-Aug-20,jcb,5135-0566-3071-6280,hJ7bCI,FI22 1119 6604 6927 29,Void
526432398,653953300,1,boleto,1,40.01,18-Aug-20,jcb,6574-2721-2135-6870,kWLX7aYhy,CR29 6590 6695 8920 8949 9,Cancelled
759437874,616934822,1,credit_card,5,104.27,18-Aug-20,jcb,6138-9069-6718-3010,1Y6AAtoL2FQg,KW09 JWTY DJGR DRYH 0ZAB OH6Q VBK6 X9,Cancelled
675784127,449701671,1,credit_card,8,307.96,21-Aug-20,visa-electron,5687-2743-9551-7070,T71te7,DE77 2854 5196 4652 1454 34,Void
770505947,410864702,1,credit_card,2,31.29,25-Aug-20,instapayment,5993-9596-9065-7190,JNEC5LjZb,IE42 FHAM 8258 4090 7678 73,Completed
760138111,4005307,1,credit_card,1,38.13,26-Aug-20,maestro,6086-7134-2568-5550,1331RpAW4O,MD05 PGJY QXP8 5M6K SNQZ XP7D,Completed
409403654,644982176,1,voucher,1,52.01,26-Aug-20,china-unionpay,6377-1165-2010-9000,nP0d7yxeSjM,MD66 WXAW GDFO 5IL8 FSCW BVCD,Completed
588804070,621580197,1,credit_card,1,35.05,27-Aug-20,americanexpress,5234-9710-6692-4250,5vTNW8,GB95 JAEC 8921 8582 5025 03,Cancelled
521150239,747782779,1,credit_card,8,186.49,28-Aug-20,jcb,5550-1952-7257-5350,ikzpLf,IL71 4875 7093 4915 6133 321,Cancelled
500187085,209170107,1,credit_card,4,99.95,31-Aug-20,mastercard,4982-2387-5924-6600,tKSdT1l,PT94 0697 7268 4848 4971 7064 6,Completed
724845758,216641839,1,credit_card,4,215.62,02-Sep-20,laser,5375-3213-9329-4500,N3ZJw2p4,MC86 2497 9702 62LR PDJ2 ROVY H66,Cancelled
690444356,511355865,1,credit_card,3,206.2,02-Sep-20,diners-club-enroute,4621-1468-9856-6290,pu1lfRm4e8HM,NO92 1102 0459 384,Void
22123340,46002966,1,boleto,1,55.06,21-Sep-20,americanexpress,6207-8649-4601-5800,7kQldIbienIQ,BH35 RMIY APM8 ZU5X NYJ1 UL,Completed
74335992,530126288,1,credit_card,1,21.04,22-Sep-20,jcb,5664-6300-6797-4790,hmHPGQYlw,SI93 9861 2718 8737 302,Completed
547250831,216298646,1,credit_card,1,26.45,24-Sep-20,maestro,5924-9481-9895-3640,insUrYYSf6,AZ90 UQVL 7MEX 6BDC K4H8 4MCZ 4LDT,Cancelled
473044592,435516683,1,credit_card,1,127.53,29-Sep-20,americanexpress,4699-9871-9624-8350,a9r0bEB,FR89 6758 3247 98WV N4CX Q7LU 907,Completed
356571882,68836840,1,credit_card,10,223.14,01-Oct-20,jcb,6351-3301-9220-6940,unICQNokBVf,PL75 6186 8635 9782 7510 3185 2918,Cancelled
400330421,893971205,1,credit_card,2,56.41,02-Oct-20,jcb,6498-1635-1416-9000,xts7AhG,TN60 9817 5200 8237 7823 2760,Completed
555977256,310957749,1,boleto,1,566.63,03-Oct-20,switch,6115-6390-3375-0680,y6jGdYp,AE39 6091 3422 1030 1377 723,Completed
96283220,280963582,1,credit_card,2,39.41,03-Oct-20,jcb,5098-1420-5347-7600,0lcWsA8W,TN66 2999 3711 0066 4457 8175,Completed
191202353,188144819,1,credit_card,6,148.64,04-Oct-20,jcb,5923-9848-8853-6910,Q0kysoDRuJ7x,PK45 HLUS B75B CAPY RNZ9 ITMQ,Void
957298600,299331512,1,credit_card,4,64,05-Oct-20,jcb,5844-5657-6318-3790,jBBn1OzEo8,GR63 8242 092A 741P WMOW YRS7 V61,Cancelled
879198210,856163501,1,credit_card,3,151.09,05-Oct-20,jcb,6020-3072-0675-2510,a48STGyf5b,FR03 4883 3001 89BZ HRVF 5HFF T30,Void
256439585,313035799,1,boleto,1,93.91,05-Oct-20,visa,6213-4671-8101-1340,XsF8wO18K2rx,HU69 9884 5106 9227 8178 5590 1677,Void
322555184,639759449,1,credit_card,2,71.14,06-Oct-20,diners-club-carte-blanche,6216-0997-3852-8870,xRHArGmQzHT,FR13 5291 0024 883O C1VA X8PE E51,Cancelled
481791334,639245889,1,credit_card,3,188.06,09-Oct-20,jcb,4964-8359-3392-1270,nFOlHpcI,FR92 4359 7615 89MP PKVQ ILCP W96,Void
454117365,966320143,1,credit_card,2,257.21,10-Oct-20,mastercard,5263-7633-3654-7840,hMArh9,AT70 6300 5385 1000 6537,Completed
564626875,624772623,1,credit_card,4,692.94,13-Oct-20,jcb,6318-5380-5344-0290,LC56Gp,LI97 0724 37EQ ZOSW DUIZ W,Void
604068973,693854102,1,credit_card,8,181.1,14-Oct-20,mastercard,6074-6091-7726-4800,0CXKOQM3ts9,FR02 3482 2861 97BL VJGE WHFE Y08,Void
91606474,618480069,1,boleto,1,202.26,14-Oct-20,diners-club-carte-blanche,5818-7363-1288-5810,OSCszk92wF,AL28 3539 7475 LOWN LFJH HXXW OKQZ,Cancelled
951320358,169471698,1,credit_card,3,164.15,16-Oct-20,diners-club-enroute,5302-3054-3502-4630,5VrkIjlL,FR59 2669 8488 65II 4ZHE DM2G R67,Void
115775798,309635075,1,credit_card,10,137.13,18-Oct-20,americanexpress,5328-1408-8924-7980,fJwDNewAr,FI12 8891 4427 2200 25,Completed
325987034,419493557,1,credit_card,1,2.01,19-Oct-20,diners-club-carte-blanche,5133-7391-3168-2300,TeWFzEZD,FR41 6924 1007 85KH 5IYD L1LG V13,Void
